domain,decision,priority,confidence,category,why,anchor_type,example_anchor,backlink_url,follow,bl_count,dofollow_n,nofollow_n,link_checked,dr,ascore,authority,traffic,positions,is_spam,links,ip,country,tier_reason,evidence,qa_note
thermalprowindows.com,REVIEW,Review (manual),REVIEW,Window-company microsite cluster (verify OWNERSHIP),Possibly YOUR OWN microsite — verify before disavow,,,http://thermalprowindows.com/,dofollow,5,5,0,yes,0.0,2,2,0,0,,5,15.197.225.128,us,,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",PASSED but carries a toxic signal — reconsider for disavow ; OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
thermatrustwindows.com,REVIEW,Review (manual),REVIEW,Window-company microsite cluster (verify OWNERSHIP),Possibly YOUR OWN microsite — verify before disavow,,,http://thermatrustwindows.com/,dofollow,4,4,0,yes,0.0,2,2,0,0,,4,3.33.251.168,us,,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
windowdoor-test.com,REVIEW,Review (manual),REVIEW,Window-company microsite cluster (verify OWNERSHIP),Possibly YOUR OWN microsite — verify before disavow,,North Georgia Replacement Windows Inc.,http://windowdoor-test.com/article/and-winners-are,dofollow,4,4,0,yes,0.0,2,2,0,0,,14,54.82.179.35,us,,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
24-7pressrelease.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,commercial/keyword,Atlanta replacement window installers,https://www.24-7pressrelease.com/press-release/385624/experts-at-north-georgia-replacement-windows-discuss-when-it-is-time-to-replace-your-windows,nofollow,11,0,11,yes,0.0,41,41,0,0,,11,104.26.5.183,,,authority=41 (DR0/AS41); recognized or strong domain,
accio.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,other/generic,7,,nofollow,,,,yes,0.0,53,53,0,0,,1,3.171.85.76,us,,authority=53 (DR0/AS53); recognized or strong domain,
ahouseinthehills.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,commercial/keyword,Entry door replacement,https://ahouseinthehills.com/your-front-door-is-the-most-underrated-feature-of-your-homes-exterior-heres-why-that-needs-to-change/,dofollow,1,1,0,yes,0.0,31,31,0,0,,1,104.21.58.64,,,authority=31 (DR0/AS31); recognized or strong domain,"KEEP on authority — topically relevant, likely genuine ; MANUAL: Real home/lifestyle blog — plausibly genuine editorial/sponsored."
apple.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,,Website ngwindows.com,https://maps.apple.com/place?place-id=IE5E6D7355B75E492,nofollow,2,0,2,yes,0.0,100,100,0,0,,2,2.20.134.27,tr,,authority=100 (DR0/AS100); recognized or strong domain,
arounddeal.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,,http://ngwindows.com,https://www.arounddeal.com/c/north-georgia-replacement-windows/d4tgmvliez,dofollow,1,1,0,yes,0.0,27,27,0,0,,1,172.233.137.208,us,,authority=27 (DR0/AS27); recognized or strong domain,
barbend.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,other/generic,6,,dofollow,,,,yes,0.0,56,56,0,0,,1,3.171.100.114,us,,authority=56 (DR0/AS56); recognized or strong domain,
bbb.org,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,other/generic,Visit Website,,nofollow,,,,yes,0.0,78,78,0,0,,2,104.18.13.85,,,authority=78 (DR0/AS78); recognized or strong domain,
bing.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,branded/URL,ngwindows.com,https://4.bing.com/images/search?FORM=IRBPRS&q=Best%2BWindow%2BDesign,dofollow,1,1,0,yes,0.0,96,96,0,0,,2,150.171.28.10,us,,authority=96 (DR0/AS96); recognized or strong domain,
bloomberry.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,,NG Windows,https://bloomberry.com/data/jamf-pro/,nofollow,2,0,2,yes,0.0,34,34,0,0,,2,162.159.135.42,us,,authority=34 (DR0/AS34); recognized or strong domain,
brightside.me,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,other/generic,curtains,https://brightside.me/articles/8-tips-on-how-to-combat-summer-heat-waves-808344/,nofollow,1,0,1,yes,0.0,49,49,0,0,,1,148.113.199.79,ca,,authority=49 (DR0/AS49); recognized or strong domain,
castbox.fm,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,,,https://castbox.fm/channel/Window-Wisdom-Podcast-id2570605,nofollow,1,0,1,yes,0.0,46,46,0,0,,1,172.66.159.47,,,authority=46 (DR0/AS46); recognized or strong domain,MANUAL: Podcast platform profile/embed — harmless.
chamberofcommerce.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,branded/URL,Website,https://www.chamberofcommerce.com/business-directory/georgia/alpharetta/window-installation-service/9463564-ng-windows,nofollow,3,0,3,yes,0.0,38,38,0,0,,3,104.20.45.205,,,authority=38 (DR0/AS38); recognized or strong domain,
constantcontact.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,,Schedule A Free Consultation,https://myemail-api.constantcontact.com/18--off-is-yours----.html?aid=ixz6G5-VGzk&soid=1135076977129,dofollow,194,194,0,yes,0.0,47,47,0,0,,394,104.16.234.42,,,authority=47 (DR0/AS47); recognized or strong domain,
constantcontactpages.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,,https://www.ngwindows.com/,https://lp.constantcontactpages.com/su/mc50I7z/ngrwnewsletters,dofollow,1,1,0,yes,0.0,40,40,0,0,,1,172.64.155.130,,,authority=40 (DR0/AS40); recognized or strong domain,
conves.io,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,branded/URL,ngwindows.com,https://328a9929-67a7-475b-ba75-788125a0ba4d.cc05.conves.io/my-alpharettas-best-of-2023-winners/,dofollow,11,11,0,yes,0.0,34,34,0,0,,11,216.194.174.25,us,,authority=34 (DR0/AS34); recognized or strong domain,
coroflot.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,branded/URL,North Georgia Replacement Windows,https://www.coroflot.com/dustydupree/profile,dofollow,1,1,0,yes,0.0,40,40,0,0,,1,172.67.70.137,,,authority=40 (DR0/AS40); recognized or strong domain,
dexknows.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,other/generic,Icon - external link Visit Website,https://www.dexknows.com/alpharetta-ga/windows-repair-replacement-installation,nofollow,10,0,10,yes,0.0,35,35,0,0,,10,172.64.146.75,,,authority=35 (DR0/AS35); recognized or strong domain,
diamondcertified.org,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,other/generic,WEBSITE,https://www.diamondcertified.org/doors/ga/fulton-county/,dofollow,2,2,0,yes,0.0,37,37,0,0,,2,3.170.19.42,us,,authority=37 (DR0/AS37); recognized or strong domain,
disgustingmen.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,commercial/keyword,Window Replacement Company,https://disgustingmen.com/blog/10-disgusting-kickstarter-projects/,nofollow,18,0,18,yes,0.0,39,39,0,0,,18,172.67.132.171,,,authority=39 (DR0/AS39); recognized or strong domain,KEEP on authority only + off-topic — verify editorial vs paid guest post ; MANUAL: DR39 men’s-interest magazine; a windows link here is off-topic — likely paid/guest placement. Verify naturalness.
dwmmag.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,other/generic,www.ngwindows.com,https://www.dwmmag.com/Door_and_Window_Maker/Backissues/2016/feb/topdealers.php,dofollow,1,1,0,yes,0.0,27,27,0,0,,1,35.212.121.11,us,,authority=27 (DR0/AS27); recognized or strong domain,
energyswingwindows.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,,ngwindows.com.,https://energyswingwindows.com/blog/double-vs-triple-pane-windows,dofollow,1,1,0,yes,0.0,26,26,0,0,,1,199.60.103.13,us,,authority=26 (DR0/AS26); recognized or strong domain,
enigma.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,branded/URL,https://www.ngwindows.com,https://www.enigma.com/directory/ga/all-cities/window-installation-service/,nofollow,2,0,2,yes,0.0,35,35,0,0,,2,18.67.76.114,us,,authority=35 (DR0/AS35); recognized or strong domain,
enthrallinggumption.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,commercial/keyword,"window replacement in Johns Creek, GA",https://enthrallinggumption.com/johns-creek-homeowners-guide-window-replacement-know-before-you-buy/,dofollow,2,2,0,yes,0.0,35,35,0,0,,2,104.21.84.206,,,authority=35 (DR0/AS35); recognized or strong domain,"KEEP on authority only + off-topic — verify editorial vs paid guest post ; MANUAL: Generic spun-content blog name (DR35), off-topic — possible high-DR PBN. Verify before trusting."
expertise.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,other/generic,Visit Website,https://www.expertise.com/home-improvement/window-replacement-and-installation/georgia/roswell,dofollow,2,2,0,yes,0.0,44,44,0,0,,2,64.239.123.193,us,,authority=44 (DR0/AS44); recognized or strong domain,
fixr.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,branded/URL,(ngwindows.com),https://www.fixr.com/articles/window-installation-cost-a-detailed-breakdown,dofollow,1,1,0,yes,0.0,44,44,0,0,,1,151.101.2.132,us,,authority=44 (DR0/AS44); recognized or strong domain,
glarity.app,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,branded/URL,"Replacement Windows & Doors Suwanee, GA favicon ngwindows.com 1",https://askai.glarity.app/search/What-are-some-options-for-replacement-windows-and-doors-in-Suwanee--GA,nofollow,3,0,3,yes,0.0,37,37,0,0,,3,104.21.32.145,,,authority=37 (DR0/AS37); recognized or strong domain,
glass.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,branded/URL,www.ngwindows.com,https://industry.glass.com/Door_and_Window_Maker/Backissues/2016/feb/topdealers.php,dofollow,1,1,0,yes,0.0,31,31,0,0,,1,35.212.99.39,us,,authority=31 (DR0/AS31); recognized or strong domain,
glassonweb.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,branded/URL,North Georgia Replacement Windows,https://www.glassonweb.com/news/window-door-dealer-day-2019-dealer-day-recap,dofollow,1,1,0,yes,0.0,31,31,0,0,,1,151.101.193.127,us,,authority=31 (DR0/AS31); recognized or strong domain,
growjo.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,empty/image,,https://growjo.com/company/Apex_HCM,dofollow,8,8,0,yes,0.0,41,41,0,0,,8,172.67.74.237,,,authority=41 (DR0/AS41); recognized or strong domain,
growthzoneapp.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,,www.ngwindows.com,https://williamsonin1.growthzoneapp.com/memberdirectory/Details/ng-windows-4969931,dofollow,6,6,0,yes,0.0,41,41,0,0,,6,172.170.249.2,us,,authority=41 (DR0/AS41); recognized or strong domain,
hometownstation.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,,Atlanta replacement window company,https://www.hometownstation.com/featured-stories/8-signs-your-homes-windows-are-overdue-for-replacement-605700,dofollow,1,1,0,yes,0.0,39,39,0,0,,1,3.95.71.144,us,,authority=39 (DR0/AS39); recognized or strong domain,
housedigest.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,branded/URL,North Georgia Replacement Windows,https://www.housedigest.com/1217580/how-often-you-should-really-be-cleaning-your-window-screens/,dofollow,1,1,0,yes,0.0,45,45,0,0,,1,3.171.61.84,us,,authority=45 (DR0/AS45); recognized or strong domain,
infinitywindows.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,other/generic,NG Windows,https://www.infinitywindows.com/blog/energy-efficient-windows-in-north-georgia,dofollow,1,1,0,yes,0.0,38,38,0,0,,1,76.76.21.21,us,,authority=38 (DR0/AS38); recognized or strong domain,
inkl.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,other/generic,"Rotting wood feels soft, spongy, or crumbly",https://www.inkl.com/news/the-drafty-window-sign-that-means-you-have-hidden-rot,dofollow,1,1,0,yes,0.0,42,42,0,0,,1,5.161.36.213,us,,authority=42 (DR0/AS42); recognized or strong domain,
lovehappensmag.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,branded/URL,North Georgia Replacement Windows,https://www.lovehappensmag.com/blog/2026/01/01/3-best-companies-that-replace-bay-windows-in-georgia-for-a-home-refresh/,dofollow,1,1,0,yes,0.0,38,38,0,0,,1,94.46.183.193,pt,,authority=38 (DR0/AS38); recognized or strong domain,KEEP on authority only + off-topic — verify editorial vs paid guest post ; MANUAL: Lifestyle magazine (DR38) — likely genuine or sponsored.
moneytalksnews.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,branded/URL,NG Windows,https://www.moneytalksnews.com/slideshows/tips-to-boost-your-air-conditioner-this-summer/,dofollow,2,2,0,yes,0.0,45,45,0,0,,2,172.66.167.30,,,authority=45 (DR0/AS45); recognized or strong domain,
neverbounce.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,,www.ngwindows.com,https://www.neverbounce.com/company/north-georgia-replacement-windows/356622296,nofollow,1,0,1,yes,0.0,44,44,0,0,,1,172.64.147.68,,,authority=44 (DR0/AS44); recognized or strong domain,
nextdoor.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,,www.ngwindows.com/specials,https://nextdoor.com/pages/north-georgia-replacement-windows-inc-roswell-ga/,dofollow,1,1,0,yes,0.0,73,73,0,0,,3,3.162.125.7,us,,authority=73 (DR0/AS73); recognized or strong domain,
owler.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,branded/URL,http://ngwindows.com/,https://www.owler.com/company/ngwindows,nofollow,1,0,1,yes,0.0,45,45,0,0,,1,23.212.249.208,us,,authority=45 (DR0/AS45); recognized or strong domain,
parse.gl,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,,https://www.ngwindows.com/blog/french-doors-for-every-home-style-traditional-modern-farmhouse-and-more,https://parse.gl/prompts/p/which-exterior-french-doors-suit-my-home--beea2f03-99e1-4078-9e3e-4a1f7560fadd,nofollow,2,0,2,yes,0.0,33,33,0,0,,2,104.26.10.159,,,authority=33 (DR0/AS33); recognized or strong domain,
pinterest.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,empty/image,,,dofollow,,,,yes,0.0,100,100,0,0,,4,23.209.57.9,us,,authority=100 (DR0/AS100); recognized or strong domain,
pinuphouses.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,,fiberglass window replacement,https://www.pinuphouses.com/fiberglass-vs-vinyl-windows-why-the-material-you-choose-changes-everything/,dofollow,1,1,0,yes,0.0,34,34,0,0,,1,104.21.7.247,,,authority=34 (DR0/AS34); recognized or strong domain,"KEEP on authority — topically relevant, likely genuine ; MANUAL: Tiny-house-plans site (DR34), topically adjacent — likely genuine."
porch.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,branded/URL,http://www.ngwindows.com,https://pro.porch.com/roswell-ga/window-contractors/north-georgia-replacement-windows-2/pp,nofollow,1,0,1,yes,0.0,36,36,0,0,,1,34.149.95.51,us,,authority=36 (DR0/AS36); recognized or strong domain,
processregister.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,,www.ngwindows.com,https://www.processregister.com/find/Find.asp?SearchKe=AllKey&SearchLo=ALL&SearchPa=1092&SearchSu=plastic&SearchTy=Product&cid=-1,dofollow,2,2,0,yes,0.0,23,23,0,0,,2,184.154.88.2,us,,authority=23 (DR0/AS23); recognized or strong domain,
qualifiedremodeler.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,branded/URL,www.ngwindows.com,https://www.qualifiedremodeler.com/infinity-from-marvin-by-north-georgia-replacement-windows/,dofollow,1,1,0,yes,0.0,36,36,0,0,,1,35.212.5.182,us,,authority=36 (DR0/AS36); recognized or strong domain,
re-thinkingthefuture.com,KEEP,Keep,KEEP,LEGITIMATE / high-authority,Legitimate / high-authority — keep,commercial/keyword,your windows will last for a long time,,dofollow,,,,yes,0.0,49,49,0,0,,1,172.67.74.9,,,authority=49 (DR0/AS49); recognized or strong domain,
